iso3c,year,youth_unemp,internet,fertility,mental_health,house_price,continent,income_group,gdp_pc,tertiary_ed,urban_pct
BGR,2010,21.95,46.23,1.57,0.1119300456293913,115.47053975676975,Europe,BGR,6428.71742590538,58.354850769043,71.5149307250977
BGR,2009,16.263,45,1.66,0.1115631803452559,130.83406270672998,Europe,BGR,6288.72543188686,55.0083694458008,71.3017349243164
BGR,2008,12.804,39.67,1.56,0.1112898717124582,165.3857116240635,Europe,BGR,6464.72198023576,52.6504096984863,70.902099609375
BGR,2007,15.183,33.64,1.49,0.1114925044900523,140.56443645984876,Europe,BGR,6048.74231752797,51.2403411865234,70.6844177246094
BGR,2006,19.578,27.09,1.44,0.1113616342604506,118.73721225136924,Europe,BGR,5629.80127993005,47.7948303222656,70.5075225830078
BGR,2005,22.391,19.97,1.37,0.1111101879337699,105.7943155514465,Europe,BGR,5231.33811895255,46.225269317627,70.0869598388672
BGR,2004,24.497,18.13,1.33,0.1120978393815026,NA,Europe,BGR,4849.87141310477,43.6935691833496,69.9193344116211
BGR,2003,27.057,12.04,1.26,0.11085503509289,NA,Europe,BGR,4519.18439177056,42.8536109924316,69.7808456420898
BGR,2002,35.608,9.08,1.23,0.1115366340101231,NA,Europe,BGR,4260.40477488601,41.4290084838867,69.4859161376953
BGR,2001,39.087,7.6122977487982,1.21,0.1100919955678958,NA,Europe,BGR,3937.70160937785,41.0407791137695,69.196711983564
BGR,2000,33.208,5.37092346908696,1.26,0.1109812681926497,NA,Europe,BGR,3717.92889906166,NA,68.2631454467773
BFA,2023,6.569,25.36120033,4.186,0.1638168121690026,NA,Africa,BFA,745.405334618409,10.1078755635882,27.7872478365158
BFA,2022,6.722,25.3987999,4.275,0.1540151955994493,NA,Africa,BFA,740.306319930259,9.67069485831779,27.2791369742712
BFA,2021,7.642,18.1522007,4.361,0.1524935098235535,NA,Africa,BFA,745.472563435144,9.30513098594236,26.8114307743017
BFA,2020,7.978,12.97319984,4.44,0.1508552117824252,NA,Africa,BFA,713.8421779224,7.64277062242324,26.3578373628627
BFA,2019,7.432,9.27180600953186,4.681,0.1334766141753678,NA,Africa,BFA,717.021595096634,6.90532594926159,26.1187254401157
BFA,2018,7.638,8.498900414,4.921,0.1322834274161907,NA,Africa,BFA,694.492813126351,6.31826110291158,26.0832202154822
BFA,2017,7.53,7.790400028,5.17,0.1315249079866159,NA,Africa,BFA,669.276310328333,5.8341880408112,25.9769918665632
BFA,2016,7.383,7.140999794,5.331,0.1309804448723192,NA,Africa,BFA,648.420480176012,5.40541465878063,25.821510372001
BFA,2015,7.162,6.545700073,5.478,0.1302985677584805,NA,Africa,BFA,630.124750752312,4.90356866333498,25.621432645225
BFA,2014,6.835,6,5.595,0.129031166256832,NA,Africa,BFA,624.576885187665,4.89539917725699,25.3814155996643
BFA,2013,6.525,5,5.697,0.1279596290219306,NA,Africa,BFA,616.741331164082,4.57338342077701,25.106116148748
BFA,2012,6.21,3.7249999049999998,5.793,0.1272321744447931,NA,Africa,BFA,600.731343697818,4.33792685706514,24.8001912059054
BFA,2011,6.114,3,5.869,0.1269428363018954,NA,Africa,BFA,581.603658737407,3.91906920981907,24.4682976845657
BFA,2010,5.921,2.4000000950000002,5.936,0.1270352344752603,NA,Africa,BFA,561.847221302489,3.34944579587797,24.115092498158
BFA,2009,5.845,1.129999995,5.992,0.1259671425277271,NA,Africa,BFA,533.470084831931,3.26682996749878,23.7452325601116
BFA,2008,5.513,0.920000017,6.05,0.1282296197935132,NA,Africa,BFA,533.471299938288,2.92968010902405,23.3633747838557
BFA,2007,5.205,0.75,6.11,0.1268412962128597,NA,Africa,BFA,519.26101218434,2.40549993515015,22.9741760828193
BFA,2006,5.776,0.632700026,6.17,0.1280506511107465,NA,Africa,BFA,514.113131757062,2.25787997245789,22.5528306908743
BFA,2005,6.295,0.469900012,6.182,0.127205955163332,NA,Africa,BFA,499.192797571217,2.14314007759094,22.0179778440204
BFA,2004,5.42,0.400295285492178,6.216,0.1268480291813979,NA,Africa,BFA,474.086412333459,NA,21.3392180754924
BFA,2003,4.339,0.373440303233526,6.28,0.1268051732855427,NA,Africa,BFA,468.263047790124,1.50508999824524,20.563327262892
BFA,2002,4.414,0.200992597925001,6.339,0.1253352882591316,NA,Africa,BFA,448.128856317091,1.34107005596161,19.725053583448
BFA,2001,4.261,0.157732464653607,6.431,0.1242276637951826,NA,Africa,BFA,442.914122870048,1.11434996128082,18.8591452143893
BFA,2000,4.173,0.0770801689426014,6.519,0.1237993169998469,NA,Africa,BFA,428.309796566198,NA,18.0003503329444
BDI,2023,1.7,7.172299862,4.878,0.1398097730077786,NA,Africa,BDI,264.843307950214,6.02545976638794,23.5534768372276
BDI,2022,1.705,7.144800186,4.98,0.1316559594405195,NA,Africa,BDI,263.587550051638,NA,22.3202446002597
BDI,2021,1.772,6.777999878,5.078,0.1318144608337899,NA,Africa,BDI,264.682651664249,NA,21.1108861865354
BDI,2020,1.69,6.430099964,5.177,0.1291192941763427,NA,Africa,BDI,263.463876356897,NA,19.9309984273971
BDI,2019,1.754,6.072199821,5.271,0.1156127236257455,NA,Africa,BDI,270.411005710809,NA,18.786178154187
BDI,2018,1.993,4.019499779,5.38,0.1152112298703618,NA,Africa,BDI,267.508692172687,4.55281922933846,17.6820221982475
BDI,2017,2.225,2.6607485347534,5.481,0.1144176204646488,NA,Africa,BDI,261.725839288764,4.30528005798307,16.6241273909209
BDI,2016,2.456,2.200000048,5.587,0.1138449002495701,NA,Africa,BDI,258.061970808946,3.97908916361797,15.6180905635494
BDI,2015,2.681,2,5.695,0.1134537414651896,NA,Africa,BDI,254.402585226788,5.25856537918645,14.6695085474754
BDI,2014,2.927,1.04239212643994,5.794,0.1127917015696166,NA,Africa,BDI,261.296721752002,4.46892058042299,13.7839781740413
BDI,2013,2.71,1.2642181112,5.889,0.1123051053393221,NA,Africa,BDI,259.311117203355,3.70341642841244,12.967096274589199
BDI,2012,2.539,1.220000029,5.991,0.1120542394684739,NA,Africa,BDI,256.180393931874,2.92052732762984,12.2244596804615
BDI,2011,2.405,1.110000014,6.108,0.1117489889154515,NA,Africa,BDI,254.242110648215,NA,11.5616652230006
BDI,2010,2.3,1,6.26,0.1119513056766365,NA,Africa,BDI,253.308577749924,3.05528938002435,10.9843097335487
BDI,2009,2.206,0.899999976,6.409,0.1118894298144939,NA,Africa,BDI,252.582019875886,2.6779100894928,10.4979900434482
BDI,2008,2.133,0.81,6.515,0.1121812324705505,NA,Africa,BDI,256.012461554496,2.49793004989624,10.1064353383035
BDI,2007,3.035,0.7,6.588,0.1121849471799123,NA,Africa,BDI,254.311725516331,2.26625990867615,9.7728918573715209
BDI,2006,3.897,0.657599986,6.659,0.1123023288726857,NA,Africa,BDI,255.105582251925,2.16554999351502,9.4646291775586
BDI,2005,3.874,0.542100012,6.708,0.112778794773863,NA,Africa,BDI,250.878933475935,2.13503003120422,9.1806167624459
BDI,2004,3.88,0.349060461879596,6.746,0.1127446528993354,NA,Africa,BDI,258.050009115333,2.10109996795654,8.9185547789176
BDI,2003,3.854,0.201273196735924,6.785,0.1126993606068565,NA,Africa,BDI,255.500823385612,NA,8.67614339385788
BDI,2002,3.871,0.118228412267794,6.819,0.112676321104748,NA,Africa,BDI,266.968141648342,1.60111999511719,8.45108277415092
BDI,2001,3.862,0.106001245363203,6.849,0.1126805233153871,NA,Africa,BDI,262.913885774384,1.03059995174408,8.24107308668089
BDI,2000,3.853,0.077248447383456,6.872,0.1127027688919039,NA,Africa,BDI,264.154407180223,1.05474996566773,8.04381449833197
CPV,2023,28.045,74.59919739,1.522,0.1612924893655451,NA,Africa,CPV,4168.67748407593,NA,75.9064245753376
CPV,2022,28.651,73.32740021,1.533,0.1487377514314271,NA,Africa,CPV,3997.76763250653,NA,75.033738060849
CPV,2021,31.656,70.28250122,1.554,0.1475974912415506,NA,Africa,CPV,3471.6553421786,NA,74.1607930892827
CPV,2020,34.474,69.37339783,1.591,0.1453475584455678,NA,Africa,CPV,3255.93628984058,NA,72.8838521558784
CPV,2019,28.107,61.9433977593088,1.698,0.1270338970428565,NA,Africa,CPV,4115.90283469406,NA,71.6254285086577
CPV,2018,27.575,59.5,1.804,0.1261206019755713,NA,Africa,CPV,3853.67940035241,24.2905954414767,70.3970748844677
CPV,2017,31.887,57.1621463484891,1.93,0.1250091415663416,NA,Africa,CPV,3719.71306047915,24.5594648459854,69.1999988159713
CPV,2016,30.182,50.3228178676892,1.966,0.1240641563561542,NA,Africa,CPV,3560.1400729534,23.6934975221505,68.0354078358316
CPV,2015,28.567,42.6830141582781,1.968,0.1229022581081639,NA,Africa,CPV,3415.06266730931,22.524027665499,66.9045094767116
CPV,2014,26.927,40.25999832,2.031,0.1217623420403877,NA,Africa,CPV,3383.8422809791,23.2703965538205,65.8085112712742
CPV,2013,25.299,37.5,2.067,0.1207740359541378,NA,Africa,CPV,3361.09387702205,22.2468122776255,64.7486207521826
CPV,2012,23.851,34.74,2.153,0.119823940217619,NA,Africa,CPV,3341.7421054836,19.8951290654347,63.7260454520996
CPV,2011,22.619,32,2.329,0.1194555863796007,NA,Africa,CPV,3309.20121643898,19.8174684695304,62.7419929036884
CPV,2010,21.32,30,2.329,0.1192371443101017,NA,Africa,CPV,3194.61667734233,17.2396798150949,61.7974262732302
CPV,2009,25.824,21,2.246,0.1193254057076154,NA,Africa,CPV,3159.58698693977,14.5845203399658,60.906420177019
CPV,2008,25.199,14,2.298,0.1196388778244652,NA,Africa,CPV,3238.44159287498,11.6451501846313,60.0741911239572
CPV,2007,24.911,8.28321981953034,2.409,0.1195100456597501,NA,Africa,CPV,3056.97102851154,9.42763996124268,59.287606518789
CPV,2006,24.799,6.80891100753313,2.555,0.1193602341603455,NA,Africa,CPV,2683.83943856892,8.3322696685791,58.5332660925599
CPV,2005,24.666,6.07408710659813,2.726,0.1191084658711487,NA,Africa,CPV,2514.16779255327,7.33844995498657,57.7977695763157
CPV,2004,24.479,5.31883206957883,2.9,0.118771988911962,NA,Africa,CPV,2379.79636224135,5.89057016372681,57.0677167011018
CPV,2003,24.514,4.32488539053715,3.033,0.1183750666319749,NA,Africa,CPV,2186.89500422765,4.45262002944946,56.3297071979641
CPV,2002,23.98,3.5187571749658,3.192,0.1177782494879381,NA,Africa,CPV,2127.70872296502,3.76713991165161,55.5703407979481
CPV,2001,23.6,2.68533271272311,3.366,0.11701859259643731,NA,Africa,CPV,2051.21733888102,1.54462003707886,54.7762172320995
CPV,2000,23.109,1.82244385164396,3.545,0.1163132188642867,NA,Africa,CPV,2037.31720912714,1.77746999263763,53.9332149202283
KHM,2023,0.703,68.92549896,2.579,0.1097316549446139,NA,Asia,KHM,2085.05748462122,17.4362364390629,40.6290788072508
KHM,2022,0.687,65.49079895,2.616,0.1059340827574924,NA,Asia,KHM,2011.27433313262,14.6069513022825,40.374616187368
KHM,2021,0.83,60.76269913,2.664,0.1069653982901285,NA,Asia,KHM,1938.76436741728,13.5005634857238,40.1091858128847
KHM,2020,0.474,56.37590027,2.699,0.1033367337734827,NA,Asia,KHM,1908.63427518336,13.8767573747135,39.832658030922
KHM,2019,0.378,52.305878224498,2.725,0.096235771520562,NA,Asia,KHM,2008.32094006706,12.9409846754696,39.5830241256026
KHM,2018,0.38,65,2.724,0.096088231277698,NA,Asia,KHM,1884.28374817086,13.2671737077763,37.6404336372742
KHM,2017,0.382,32.9002785437986,2.719,0.0954287539778069,NA,Asia,KHM,1753.93530504662,12.5181529981862,35.0127905056235
KHM,2016,1.137,32.3984517141849,2.725,0.0948618607111187,NA,Asia,KHM,1645.46671578126,NA,32.4767436038024
KHM,2015,0.744,6.43319107021405,2.729,0.0943304019189721,NA,Asia,KHM,1547.32010444393,13.615484963166,30.0669222549819
KHM,2014,1.056,14,2.734,0.093691155998759,NA,Asia,KHM,1464.53115866927,NA,27.8179557823331
KHM,2013,0.757,6,2.742,0.0930580166217477,NA,Asia,KHM,1376.29557595926,NA,25.7644735090271
KHM,2012,0.678,4.94,2.751,0.0920907791989729,NA,Asia,KHM,1295.25271477893,NA,23.9411047582349
KHM,2011,0.598,3.0999999049999998,2.782,0.0914707442335496,NA,Asia,KHM,1221.38839852454,11.4902860215331,22.3824788531276
KHM,2010,0.964,1.26,2.859,0.0910241278069323,NA,Asia,KHM,1155.85236856699,12.1998596191406,21.1232251168762
KHM,2009,0.798,0.53,2.971,0.0906996584790581,NA,Asia,KHM,1117.25834194514,10.6747398376465,20.1979728726519
KHM,2008,1.308,0.51,3.048,0.0901098115225831,NA,Asia,KHM,1090.57475806147,8.92994976043701,19.6574509865325
KHM,2007,2.04,0.49,3.13,0.090021373226659,NA,Asia,KHM,1030.23117620792,7.67417001724243,19.4035705019128
KHM,2006,1.886,0.468400002,3.175,0.0897685661371592,NA,Asia,KHM,947.065220050691,6.20005989074707,19.2299832388976
KHM,2005,1.736,0.317321781089656,3.238,0.0898514605868887,NA,Asia,KHM,866.340290123209,3.77035999298096,19.0922720052225
KHM,2004,1.613,0.300436644360101,3.307,0.0890341097451888,NA,Asia,KHM,775.847139030978,3.07344007492065,18.9813615262763
KHM,2003,1.48,0.260570197574002,3.429,0.0892641974873689,NA,Asia,KHM,719.333494240509,3.01460003852844,18.8881765274479
KHM,2002,1.395,0.226983237666204,3.57,0.0890845325892039,NA,Asia,KHM,662.188341283454,2.33661007881165,18.803641734126
KHM,2001,1.299,0.0769560555527296,3.687,0.0889795809753562,NA,Asia,KHM,632.833573980849,1.97913002967834,18.7186818716995
KHM,2000,1.223,0.047022640068885,3.794,0.0891365302315699,NA,Asia,KHM,598.561915252147,1.86557996273041,18.6242216655572
CMR,2023,6.621,42.24380112,4.322,0.1599993358702847,NA,Africa,CMR,1468.17837007337,16.0404395184936,55.1286878511388
CMR,2022,6.667,40.12559891,4.397,0.1487544469588294,NA,Africa,CMR,1458.66180431693,16.4371527754335,54.8458745688318
CMR,2021,7.225,38.89260101,4.468,0.148695613688923,NA,Africa,CMR,1443.57600237663,17.1581831920239,54.5548664463635
CMR,2020,7.371,37.69749832,4.557,0.1459065398465658,NA,Africa,CMR,1434.51913723409,15.5519566247682,54.2557949164174
CMR,2019,6.585,36.53919983,4.651,0.1292807579009346,NA,Africa,CMR,1470.31785276187,15.0528614131463,53.9487914119331
CMR,2018,6.503,29.700000760000002,4.74,0.1288056687371143,NA,Africa,CMR,1461.01969999317,14.5449548868213,53.6339873660653
CMR,2017,6.407,23.2029719748646,4.804,0.127836582383032,NA,Africa,CMR,1444.90682916573,12.9818161813936,53.3115142121504
CMR,2016,6.301,20.60000038,4.842,0.1268864587020308,NA,Africa,CMR,1435.61830727839,12.7046554004596,52.9815033836792
CMR,2015,6.233,18.299999239999998,4.841,0.1263874970377285,NA,Africa,CMR,1415.00009710569,17.2970758627753,52.6440863142742
CMR,2014,6.198,16.2148722257524,4.844,0.1259483210422523,NA,Africa,CMR,1381.81938454907,16.7535896301269,52.2993944376709
CMR,2013,6.236,10,4.905,0.1248829284208074,NA,Africa,CMR,1347.2130636706,15.7712802886963,51.9475591877024
CMR,2012,6.273,7.5,4.982,0.1245239424916393,NA,Africa,CMR,1319.66961634054,13.5363302230835,51.5887119982861
CMR,2011,6.313,5,5.052,0.1246909555166051,NA,Africa,CMR,1297.3064962694,12.5102445161105,51.2229843034125
CMR,2010,6.322,4.300000191,5.154,0.1246297219520752,NA,Africa,CMR,1290.9013745759,11.5745716750246,50.8505075371362
CMR,2009,5.709,3.84,5.236,0.1245171608938715,NA,Africa,CMR,1290.89961351149,9.40400981903076,50.4714131335678
CMR,2008,5.118,3.4000000950000002,5.294,0.1249344106477062,NA,Africa,CMR,1295.02211276052,8.20874977111816,50.0858325268669
CMR,2007,4.576,2.93,5.343,0.1247780058624811,NA,Africa,CMR,1295.73067471287,7.57396984100342,49.7027028593758
CMR,2006,5.6,2.028700113,5.369,0.1237955816414718,NA,Africa,CMR,1277.32990712342,7.07693004608154,49.2044173412861
CMR,2005,6.629,1.402699947,5.421,0.1232174016536266,NA,Africa,CMR,1264.74345218659,6.03904008865356,48.5837852394685
CMR,2004,7.7,0.976075415490902,5.436,0.1226547922822647,NA,Africa,CMR,1271.74326874167,5.22725009918213,48.1826845960942
CMR,2003,8.92,0.587622611130454,5.432,0.1219096681874669,NA,Africa,CMR,1221.09446141454,5.22031021118164,47.7325523560061
CMR,2002,10.117,0.360871584267755,5.435,0.121948627730397,NA,Africa,CMR,1189.96707897027,5.15587997436523,47.2589242513436
CMR,2001,11.255,0.277051321848797,5.441,0.1213936160862073,NA,Africa,CMR,1169.92670464984,4.71602010726929,46.7627509050978
CMR,2000,11.379,0.252120077733662,5.514,0.1218674548307153,NA,Africa,CMR,1151.27689302947,4.69010019302368,46.2449829402599
CAN,2023,10.806,94.14530182,1.27,0.178467241307527,143.34749005535076,Americas,CAN,45048.2842408265,76.2666931152344,82.5250564408346
CAN,2022,10.082,94,1.34,0.1694169882644497,151.94687846268425,Americas,CAN,45677.686578804,78.8488311767578,82.350089735396807
CAN,2021,13.557,93.93710327,1.44,0.168695377128341,144.48081164022025,Americas,CAN,44639.193269037,79.7657318115234,82.1779279079275
CAN,2020,20.125,92.3,1.41,0.1684409065158529,129.65293977597224,Americas,CAN,42366.1285377884,75.2389068603516,81.9509888710566
CAN,2019,10.744,91.91290283,1.47,0.1541101560062052,122.64851608019674,Americas,CAN,45100.2915069262,73.1128768920898,81.7363672047941
CAN,2018,10.709,94.64,1.51,0.1543439897440006,122.85360858371524,Americas,CAN,44907.3436912123,69.3507232666016,81.5500341646653
CAN,2017,11.236,92.70140076,1.55,0.1533973979327436,120.4278446338025,Americas,CAN,44339.3886689254,70.2687072753906,81.4018945832226
CAN,2016,12.597,91.16000366,1.59,0.1521836298493081,109.07755120011424,Americas,CAN,43551.3425975115,69.2459411621094,81.3023011093703
CAN,2015,12.759,90,1.6,0.1515551497198674,99.99999999999997,Americas,CAN,43594.1941045394,67.2690963745117,81.2465670276699
CAN,2014,13.203,87.12000275,1.61,0.1510045129742563,95.8658679059409,Americas,CAN,43643.2356440047,67.1677017211914,81.211183161556
CAN,2013,13.243,85.80000305,1.61,0.1491733237329849,92.79912577934923,Americas,CAN,42851.170527104,65.7477188110352,81.183439957458
CAN,2012,14.036,83,1.63,0.1497940692081064,91.46114969175953,Americas,CAN,42320.6431330726,63.603271484375,81.1513483248791
CAN,2011,13.915,83,1.63,0.1481244432645003,88.43488359022248,Americas,CAN,42043.6419795513,63.1586990356445,81.1031425434213
CAN,2010,14.575,80.3,1.65,0.148612928665379,85.66759818896398,Americas,CAN,41164.3399119626,61.8845901489258,81.0120892252937
CAN,2009,15.059,80.3,1.69,0.1481803297435237,79.66863995152443,Americas,CAN,40376.4153847836,63.6236991882324,80.8591838893921
CAN,2008,11.379,76.69999695,1.7,0.1474059036059631,81.13540803471244,Americas,CAN,42067.5687072607,64.3074111938477,80.6628944916604
CAN,2007,11.022,73.2,1.67,0.1468817182015556,78.40506871327987,Americas,CAN,42106.8724378248,63.8298110961914,80.4425615136782
CAN,2006,11.617,72.40000153,1.63,0.1460121291034772,71.46946171302608,Americas,CAN,41663.5123057295,NA,80.219066099279
CAN,2005,12.393,71.66,1.58,0.1452989080329935,65.0885308563185,Americas,CAN,41006.2229523971,NA,79.9760615882965
CAN,2004,13.443,65.9559634648989,1.56,0.1453426590203839,61.30607372476248,Americas,CAN,40108.7587456658,NA,79.6923063348315
CAN,2003,13.624,64.2,1.55,0.143657364384167,57.612620194228995,Americas,CAN,39270.0234577749,NA,79.391380674239
CAN,2002,13.618,61.5932992681952,1.52,0.1441460542046551,54.07557152919398,Americas,CAN,38921.6673033743,58.4131507873535,79.0990234802234
CAN,2001,12.869,60.2,1.54,0.1444269322576634,51.05845493528495,Americas,CAN,38200.456120621,NA,78.8414764949736
CAN,2000,12.669,51.3,1.51,0.1426814226379795,49.77618534556962,Americas,CAN,37906.8601321366,58.5191192626953,78.6292995508947
CYM,2023,NA,NA,1.531,NA,NA,Americas,CYM,83005.4838305223,NA,100
CYM,2022,NA,NA,1.541,NA,NA,Americas,CYM,80029.0319676823,NA,100
CYM,2021,NA,NA,1.551,NA,NA,Americas,CYM,77259.6331345061,NA,100
CYM,2020,NA,NA,1.554,NA,NA,Americas,CYM,75199.6446248648,NA,100
CYM,2019,NA,NA,1.508,NA,NA,Americas,CYM,80714.5721513481,NA,100
CYM,2018,NA,NA,1.277,NA,NA,Americas,CYM,79305.7692066005,NA,100
CYM,2017,NA,81.0676932508161,1.222,NA,NA,Americas,CYM,77717.1760762284,NA,100
CYM,2016,NA,79,1.231,NA,NA,Americas,CYM,77031.864216869,NA,100
CYM,2015,NA,77,1.269,NA,NA,Americas,CYM,76379.2098777987,NA,100
CYM,2014,NA,74.1,1.334,NA,NA,Americas,CYM,76104.621790038,NA,100
CYM,2013,NA,71.4,1.445,NA,NA,Americas,CYM,76038.8787807923,NA,100
CYM,2012,NA,69.7,1.531,NA,NA,Americas,CYM,77074.3886285602,NA,100
CYM,2011,NA,69.46594499,1.637,NA,NA,Americas,CYM,78233.0182694571,NA,100
CYM,2010,NA,66,1.694,NA,NA,Americas,CYM,79483.0963975025,NA,100
CYM,2009,NA,64.5,1.723,NA,NA,Americas,CYM,84001.4219797545,NA,100
CYM,2008,NA,61,1.703,NA,NA,Americas,CYM,93115.3176374189,33.0195503234863,100
CYM,2007,NA,52,1.681,NA,NA,Americas,CYM,96202.7389296237,22.1045207977295,100
CYM,2006,NA,44.5,1.665,NA,NA,Americas,CYM,96066.629965728,19.4577903747559,100
CYM,2005,NA,38.0343830823064,1.665,NA,NA,Americas,CYM,NA,NA,100
CYM,2004,NA,NA,1.671,NA,NA,Americas,CYM,NA,NA,100
CYM,2003,NA,NA,1.672,NA,NA,Americas,CYM,NA,19.8089809417725,100
CYM,2002,NA,NA,1.681,NA,NA,Americas,CYM,NA,19.2189903259277,100
CYM,2001,NA,NA,1.697,NA,NA,Americas,CYM,NA,21.8025798797607,100
CYM,2000,NA,NA,1.707,NA,NA,Americas,CYM,NA,21.135799407959,100
CAF,2023,9.861,13.8416996,6.012,0.1782704552872656,NA,Africa,CAF,397.467795750451,NA,43.6983692134165
CAF,2022,10.078,13.75360012,6.023,0.1681317115180311,NA,Africa,CAF,398.91539795642,NA,43.2751967457285
CAF,2021,10.831,NA,6.052,0.1662365396618621,NA,Africa,CAF,396.020622931961,NA,42.8547782897949
CAF,2020,10.863,NA,6.059,0.1642833368415028,NA,Africa,CAF,398.834274122139,NA,42.3050785933463
CAF,2019,9.637,7.509200096,6.09,0.1450873550924585,NA,Africa,CAF,401.82582161435,NA,41.7800430407332
CAF,2018,9.574,5.099999905,6.108,0.1444808155862083,NA,Africa,CAF,395.020015455909,NA,41.2824666248606
CAF,2017,9.726,4,6.127,0.1439666677173635,NA,Africa,CAF,387.35795131742,NA,40.8151443386334
CAF,2016,9.746,3.0999999049999998,6.126,0.1426105478643784,NA,Africa,CAF,376.858254120398,NA,40.3808711749566
CAF,2015,9.809,2.9000000950000002,6.126,0.1406704818119853,NA,Africa,CAF,366.322853938121,NA,39.9824421267351
CAF,2014,9.726,2.700000048,6.099,0.1392338288497167,NA,Africa,CAF,351.561554911625,NA,39.6226521868738
CAF,2013,9.798,2.5,6.075,0.138188061474572,NA,Africa,CAF,349.821171688973,NA,39.3042963482777
CAF,2012,9.966,2.4000000950000002,6.047,0.1370692441177714,NA,Africa,CAF,553.729578314912,2.77519989013672,39.0301696038517
CAF,2011,10.187,2.200000048,6.009,0.1366442177983561,NA,Africa,CAF,532.38295493852,2.95497989654541,38.8030669465007
CAF,2010,10.338,2,5.963,0.1367582011384667,NA,Africa,CAF,519.141456408484,2.53881001472473,38.6244963104203
CAF,2009,10.21,1.799999952,5.936,0.1373479829777671,NA,Africa,CAF,492.215398914836,2.30814003944397,38.476675697093
CAF,2008,10.096,1,5.902,0.1365705754086774,NA,Africa,CAF,450.313616886022,2.16495990753174,38.3474489192338
CAF,2007,10.245,0.375815961044797,5.867,0.1369782511676583,NA,Africa,CAF,450.762785401893,NA,38.2343339436079
CAF,2006,10.335,0.311199993,5.84,0.1370474379429633,NA,Africa,CAF,439.294330902768,1.08675003051758,38.134433681123
CAF,2005,10.554,0.26820001,5.812,0.1365811417359758,NA,Africa,CAF,427.968043155237,NA,38.0448510426866
CAF,2004,10.684,0.223401395464406,5.784,0.136952916357021,NA,Africa,CAF,433.825227770233,1.66786003112793,37.9626889392062
CAF,2003,10.947,0.151563337940017,5.799,0.1365279406745595,NA,Africa,CAF,418.240532289858,NA,37.8863171931924
CAF,2002,11.017,0.128537116506299,5.785,0.1364243221278326,NA,Africa,CAF,452.808702217035,NA,37.8169752995511
CAF,2001,11.037,0.0785434278394038,5.807,0.1362785286920786,NA,Africa,CAF,446.658634192083,NA,37.7560236207831
CAF,2000,10.963,0.0533941742150456,5.851,0.1356720388161063,NA,Africa,CAF,437.168928414826,1.94369995594025,37.7014879765364
TCD,2023,1.452,12.03590012,6.12,0.1743351311460765,NA,Africa,TCD,856.832488745342,NA,26.3305395171046
TCD,2022,1.459,11.17029953,6.215,0.1647787746534394,NA,Africa,TCD,862.60212817252,NA,25.7635558629694
TCD,2021,2.018,9.653699875,6.255,0.1589080010097294,NA,Africa,TCD,857.527630579087,NA,25.2312246423075
TCD,2020,1.877,8.343099594,6.346,0.1636207785552107,NA,Africa,TCD,884.980541933197,4.39665967267065,24.7341921795416
TCD,2019,1.494,7.618199825,6.412,0.1410855157098858,NA,Africa,TCD,917.203710065059,NA,24.2731047386633
TCD,2018,1.512,6.956299782,6.464,0.1400784437478772,NA,Africa,TCD,898.834794007399,NA,23.8486084924975
TCD,2017,1.493,6.351900101,6.537,0.1383058248193144,NA,Africa,TCD,879.075895466718,NA,23.461349471105
TCD,2016,1.463,5.800000191,6.623,0.1361275273354339,NA,Africa,TCD,923.56587204799,NA,23.1119734707179
TCD,2015,1.426,3.5,6.706,0.1349489740465198,NA,Africa,TCD,993.990730610869,3.22750677590433,22.8011258828974
TCD,2014,1.39,2.9000000950000002,6.781,0.1326943940579191,NA,Africa,TCD,993.321157708395,3.38820626861646,22.5294513486009
TCD,2013,1.362,2.5,6.839,0.1312989578321736,NA,Africa,TCD,1008.61711429294,NA,22.2975929852391
TCD,2012,1.309,2.0999999049999998,6.905,0.1302495102707184,NA,Africa,TCD,1016.42152061894,NA,22.1061904148178
TCD,2011,1.317,1.899999976,6.948,0.1292287686799748,NA,Africa,TCD,965.286963557057,2.21312898390939,21.9558736797638
TCD,2010,1.299,1.700000048,6.99,0.128556102002501,NA,Africa,TCD,956.953018715651,2.0962732183809,21.8472378191095
TCD,2009,1.297,1.5,7.021,0.1287366035453897,NA,Africa,TCD,871.485311273077,2.01651000976562,21.7784396568755
TCD,2008,1.273,1.19,7.063,0.1288872324155626,NA,Africa,TCD,916.087274632505,1.95048999786377,21.7755796038887
TCD,2007,1.22,0.847224520710968,7.092,0.1282990953523358,NA,Africa,TCD,920.352815674967,NA,21.7709046834576
TCD,2006,1.104,0.581045764229641,7.118,0.1282502816144072,NA,Africa,TCD,914.210664598894,NA,21.7629797848529
TCD,2005,1.018,0.399257700084004,7.134,0.1278430833042509,NA,Africa,TCD,952.871910097036,1.4159699678421,21.7519046977973
TCD,2004,1.038,0.360920107034467,7.16,0.127570525956131,NA,Africa,TCD,845.518131173419,1.20975995063782,21.7377792120134
TCD,2003,1.097,0.320308555366775,7.179,0.1273202266678637,NA,Africa,TCD,661.556916681677,0.942139983177185,21.7207031172239
TCD,2002,1.117,0.166069664674347,7.201,0.127313874929813,NA,Africa,TCD,600.171451974641,NA,21.7007762031515
TCD,2001,1.114,0.0459341343557353,7.231,0.1265828693610143,NA,Africa,TCD,572.806706828797,0.816110014915466,21.6780982595188
