population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,5,Prevalence,43,Albania,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1145017769168946,0.1277554891351934,0.1023340401436072
1,All Population,5,Prevalence,43,Albania,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,10962.64049394225,12208.87518259081,9836.57135153781
1,All Population,5,Prevalence,58,Estonia,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1150882582106324,0.1259110324700276,0.104071017704647
1,All Population,5,Prevalence,58,Estonia,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,10713.3283753115,11735.278266141371,9741.98262539664
1,All Population,5,Prevalence,6,China,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2006,0.117245651312541,0.1274764279193945,0.1081233625638553
1,All Population,5,Prevalence,6,China,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2006,11220.83394732195,12206.05066283729,10355.6724364745
1,All Population,5,Prevalence,156,United Arab Emirates,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1161943720830904,0.1268198328545772,0.1049488401312204
1,All Population,5,Prevalence,156,United Arab Emirates,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,11172.29628772493,12185.53424952455,10100.47137327975
1,All Population,5,Prevalence,125,Colombia,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.115206730733351,0.1236099000266189,0.1074219046959705
1,All Population,5,Prevalence,125,Colombia,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,11085.562091413589,11874.551592865,10324.74523458488
1,All Population,5,Prevalence,28,Solomon Islands,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2008,0.0993895021978874,0.1108512098801933,0.0869517740311464
1,All Population,5,Prevalence,28,Solomon Islands,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2008,9792.14342830127,10923.95791696555,8565.00630703585
1,All Population,5,Prevalence,201,Burkina Faso,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1268412962128597,0.1381103960941966,0.1151224780001562
1,All Population,5,Prevalence,201,Burkina Faso,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,12656.06366294451,13790.305875938138,11489.28722142217
1,All Population,5,Prevalence,173,Gabon,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1313838740028357,0.1449776795463481,0.116780940573106
1,All Population,5,Prevalence,173,Gabon,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,13035.188310812271,14369.9024854022,11585.5884082672
1,All Population,5,Prevalence,71,Australia,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1816283633453828,0.1945821211550233,0.1708250738360529
1,All Population,5,Prevalence,71,Australia,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,16634.277817370043,17777.61192561336,15654.60027629483
1,All Population,5,Prevalence,8,Taiwan,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2006,0.094350760609453,0.1025349193610968,0.0865845918382047
1,All Population,5,Prevalence,8,Taiwan,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2006,8909.15204804923,9631.625713564681,8167.90890269109
1,All Population,5,Prevalence,66,Brunei Darussalam,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2008,0.1182986857568837,0.1305255107560252,0.1073264265773059
1,All Population,5,Prevalence,66,Brunei Darussalam,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2008,10984.61931865708,12077.105054864911,9944.63262992315
1,All Population,5,Prevalence,17,Sri Lanka,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2008,0.0879975252253989,0.0968632301285309,0.0795927185298775
1,All Population,5,Prevalence,17,Sri Lanka,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2008,8515.85218485849,9360.95852471157,7704.7999821068
1,All Population,5,Prevalence,13,Malaysia,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2008,0.0857580332594625,0.0929368049657893,0.0782195452016986
1,All Population,5,Prevalence,13,Malaysia,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2008,8264.019924374801,8961.81283258059,7543.052705135379
1,All Population,5,Prevalence,45,Bulgaria,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2008,0.1112898717124582,0.1242999471461605,0.1002394161084749
1,All Population,5,Prevalence,45,Bulgaria,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2008,10610.71372113474,11846.67796658427,9547.96020677151
1,All Population,5,Prevalence,146,Lebanon,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1492171971810705,0.1614066740609759,0.1363783483193672
1,All Population,5,Prevalence,146,Lebanon,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,14318.05854686982,15525.15497568143,13026.82796436172
1,All Population,5,Prevalence,23,Kiribati,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2006,0.0993702064407061,0.111093348534427,0.0869937254737025
1,All Population,5,Prevalence,23,Kiribati,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2006,9862.58775481112,11040.45416364924,8650.19785689877
1,All Population,5,Prevalence,53,Serbia,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2006,0.1264613439700403,0.1406007304138144,0.1122076166890776
1,All Population,5,Prevalence,53,Serbia,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2006,12135.470436008081,13475.47753040529,10799.89748177546
1,All Population,5,Prevalence,116,Saint Lucia,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1437488391086398,0.156197280214523,0.130412943525088
1,All Population,5,Prevalence,116,Saint Lucia,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,13909.50553438244,15122.7193418617,12606.80288881921
1,All Population,5,Prevalence,63,Ukraine,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1255155254245214,0.1381055002057081,0.1119659598751528
1,All Population,5,Prevalence,63,Ukraine,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,11809.75340144043,13003.17520188749,10549.49669463204
1,All Population,5,Prevalence,183,Mauritius,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.0945748454913931,0.1051591811101538,0.0846755141892175
1,All Population,5,Prevalence,183,Mauritius,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,9186.25117914765,10240.2104657543,8231.62267352878
1,All Population,5,Prevalence,218,Togo,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1361911490747155,0.1562659578051844,0.1169005605133715
1,All Population,5,Prevalence,218,Togo,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,13587.93833251839,15590.74690992796,11663.31041404054
1,All Population,5,Prevalence,214,Nigeria,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1131954681820302,0.122846468738,0.1029658195368949
1,All Population,5,Prevalence,214,Nigeria,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,11263.9764824724,12213.6877718373,10256.11906254748
1,All Population,5,Prevalence,121,Bolivia (Plurinational State of),3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1488174664676047,0.1628153425013066,0.1350613511350703
1,All Population,5,Prevalence,121,Bolivia (Plurinational State of),3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,14471.21990483973,15807.743209983691,13152.99452654233
1,All Population,5,Prevalence,170,Congo,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1352395079770612,0.1484610187396062,0.1202124746538002
1,All Population,5,Prevalence,170,Congo,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,13446.4573411203,14750.98935103376,11966.1086405329
1,All Population,5,Prevalence,204,Chad,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1282990953523358,0.1391812087332188,0.1153945123157106
1,All Population,5,Prevalence,204,Chad,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,12776.557804480251,13864.76587924641,11509.03651092469
1,All Population,5,Prevalence,186,Seychelles,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.0822273015960139,0.0898440131503048,0.0754675644602839
1,All Population,5,Prevalence,186,Seychelles,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,7904.04162534483,8618.432885025019,7278.3419213386605
1,All Population,5,Prevalence,60,Lithuania,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2008,0.1222461643761097,0.1348409149198028,0.1094906851567395
1,All Population,5,Prevalence,60,Lithuania,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2008,11616.609461368991,12814.244640531999,10365.98311429308
1,All Population,5,Prevalence,135,Brazil,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1623741295431998,0.1736578377972795,0.1508921514087889
1,All Population,5,Prevalence,135,Brazil,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,15747.451110344751,16877.28155082712,14666.19435785086
1,All Population,5,Prevalence,36,Kazakhstan,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2006,0.0993056312738106,0.1101481585887846,0.089844533315227
1,All Population,5,Prevalence,36,Kazakhstan,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2006,9548.47421689498,10575.04472012171,8623.48825489541
1,All Population,5,Prevalence,161,Bangladesh,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1146918853538727,0.1277323770411799,0.1017795654115134
1,All Population,5,Prevalence,161,Bangladesh,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,11254.53750028182,12543.14356307296,9972.6874235542
1,All Population,5,Prevalence,180,Kenya,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1069909994233173,0.1163859875739599,0.0973857447261848
1,All Population,5,Prevalence,180,Kenya,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,10554.05856367199,11477.57708152092,9615.33407833244
1,All Population,5,Prevalence,55,Slovenia,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2006,0.1288028283399961,0.1432672801498261,0.1142795305282465
1,All Population,5,Prevalence,55,Slovenia,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2006,12149.237100698609,13553.45211388572,10826.7851717638
1,All Population,5,Prevalence,108,Belize,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1356683740806508,0.1475497369059769,0.1228142548105295
1,All Population,5,Prevalence,108,Belize,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,13227.997784398149,14403.814091088649,11974.38892466837
1,All Population,5,Prevalence,51,Poland,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2006,0.1134764104363903,0.1255357204841113,0.1020449559313285
1,All Population,5,Prevalence,51,Poland,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2006,10741.8519604501,11913.67716812812,9692.76745079872
1,All Population,5,Prevalence,168,Angola,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1447080952833928,0.1604193049436413,0.1278516877746165
1,All Population,5,Prevalence,168,Angola,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,14381.131309386188,15950.580026989,12697.061253735988
1,All Population,5,Prevalence,80,France,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1602442695675326,0.1751793635247738,0.1458996787202635
1,All Population,5,Prevalence,80,France,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,14522.87706645809,15780.26029432969,13183.37790712282
1,All Population,5,Prevalence,25,Micronesia (Federated States of),3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2006,0.0971127333028797,0.1074575066934737,0.0855194537321082
1,All Population,5,Prevalence,25,Micronesia (Federated States of),3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2006,9556.30193250098,10578.97540205461,8412.81858716782
1,All Population,5,Prevalence,10,Cambodia,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2006,0.0897685661371592,0.0978814274071318,0.0815637269943332
1,All Population,5,Prevalence,10,Cambodia,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2006,8870.8428626368,9681.82834875098,8058.58043326369
1,All Population,5,Prevalence,105,Antigua and Barbuda,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2008,0.1452864835316323,0.1581672582306371,0.1310736631072998
1,All Population,5,Prevalence,105,Antigua and Barbuda,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2008,14061.74159436633,15303.152342193629,12696.987141904981
1,All Population,5,Prevalence,129,Honduras,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1110911102523471,0.1198489111612251,0.1018366677635527
1,All Population,5,Prevalence,129,Honduras,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,10894.96181292456,11725.406784232171,9985.19430604249
1,All Population,5,Prevalence,194,Lesotho,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1018890693387227,0.1106477500438059,0.0923519641145957
1,All Population,5,Prevalence,194,Lesotho,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,10137.709076231049,11004.58691405502,9190.58971879907
1,All Population,5,Prevalence,139,Algeria,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2008,0.1364259645411937,0.1458334286076145,0.1264184983794183
1,All Population,5,Prevalence,139,Algeria,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2008,13135.188578700161,14094.22001346631,12158.00983232517
1,All Population,5,Prevalence,111,Dominican Republic,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2008,0.1558167473842935,0.1695783357400844,0.1400589273105109
1,All Population,5,Prevalence,111,Dominican Republic,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2008,15140.58975348728,16465.94589144052,13606.599474333942
1,All Population,5,Prevalence,122,Ecuador,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2008,0.140928908911202,0.1534215756010958,0.1278806859294044
1,All Population,5,Prevalence,122,Ecuador,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2008,13703.579354005498,14913.80799423542,12416.9970945955
1,All Population,5,Prevalence,75,Austria,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2008,0.1329089202801455,0.1478353439909705,0.1189460284210011
1,All Population,5,Prevalence,75,Austria,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2008,12240.04221466044,13518.78075889829,11013.26608860592
1,All Population,5,Prevalence,153,Syrian Arab Republic,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1585210890824286,0.1741408437009099,0.1412796012961886
1,All Population,5,Prevalence,153,Syrian Arab Republic,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,15356.9240675968,16883.38294267103,13695.943058948202
1,All Population,5,Prevalence,176,Comoros,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1091707259293166,0.1193078564295851,0.0985462361593521
1,All Population,5,Prevalence,176,Comoros,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,10715.11073087938,11679.1853854729,9649.2706142763
1,All Population,5,Prevalence,522,Sudan,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1318239649700973,0.1428868321641772,0.1210569037248408
1,All Population,5,Prevalence,522,Sudan,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,13038.15366940741,14136.77216976526,11955.60974750487
1,All Population,5,Prevalence,118,Suriname,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1405085338993519,0.1524470685607293,0.1273634634375564
1,All Population,5,Prevalence,118,Suriname,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,13720.6754186135,14916.24862158828,12426.95907722206
1,All Population,5,Prevalence,140,Bahrain,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1385465213639829,0.1479254883737515,0.1287770876096893
1,All Population,5,Prevalence,140,Bahrain,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,13502.634017965609,14413.328722528551,12524.00470910934
1,All Population,5,Prevalence,57,Belarus,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2006,0.115463216233062,0.1267151197290378,0.1046093885948006
1,All Population,5,Prevalence,57,Belarus,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2006,10835.45673580803,11942.8483721479,9781.17183950941
1,All Population,5,Prevalence,48,Hungary,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1174898848935918,0.1299713794601089,0.105097113887499
1,All Population,5,Prevalence,48,Hungary,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,11160.16844230683,12377.162314757321,9990.94697770767
1,All Population,5,Prevalence,305,Bermuda,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1487243607698622,0.1616314549410341,0.1354435133561484
1,All Population,5,Prevalence,305,Bermuda,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,14205.510348914499,15408.64457046195,12933.53784713972
1,All Population,5,Prevalence,385,Puerto Rico,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1593606337784871,0.1723215512315837,0.1462423107943596
1,All Population,5,Prevalence,385,Puerto Rico,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,15190.31248473409,16362.43039000666,13952.039965675469
1,All Population,5,Prevalence,68,Republic of Korea,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2006,0.1222280770616026,0.1328839110191252,0.1111004220997517
1,All Population,5,Prevalence,68,Republic of Korea,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2006,11343.09291249305,12359.1284874412,10281.29127328102
1,All Population,5,Prevalence,148,Morocco,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1300990700491995,0.1390320438749652,0.1204599086287526
1,All Population,5,Prevalence,148,Morocco,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,12601.60053234993,13486.623328914979,11681.494753556979
1,All Population,5,Prevalence,90,Norway,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2008,0.1387972377287455,0.1541051892669245,0.1239516387111452
1,All Population,5,Prevalence,90,Norway,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2008,12748.637077420668,14091.376536165171,11426.95194654112
1,All Population,5,Prevalence,152,Saudi Arabia,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2008,0.1406928886505741,0.1559104027700525,0.125946255437138
1,All Population,5,Prevalence,152,Saudi Arabia,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2008,13660.919714668878,15140.61584247435,12196.35754183032
1,All Population,5,Prevalence,435,South Sudan,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1147484569540769,0.1246893062550012,0.1037819650890156
1,All Population,5,Prevalence,435,South Sudan,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,11390.00051399611,12366.70935816961,10311.31061386512
1,All Population,5,Prevalence,27,Samoa,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2006,0.0976721084173473,0.1081312357012229,0.0860237185198039
1,All Population,5,Prevalence,27,Samoa,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2006,9515.51537988293,10530.48363037145,8370.36042046255
1,All Population,5,Prevalence,207,Ghana,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.119038703025181,0.1282658380072,0.1084034060789873
1,All Population,5,Prevalence,207,Ghana,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,11831.43416078011,12758.81627650915,10779.21456112317
1,All Population,5,Prevalence,163,India,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1115149240450393,0.1256493028071137,0.1005962989676321
1,All Population,5,Prevalence,163,India,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,11014.47720140035,12406.44787870001,9929.20514650358
1,All Population,5,Prevalence,367,Monaco,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1410670248980394,0.1513398671188774,0.1320333873599965
1,All Population,5,Prevalence,367,Monaco,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,12895.55329293949,13803.70549256954,12124.053817127251
1,All Population,5,Prevalence,95,United Kingdom,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1623323548375422,0.1747518599463834,0.1509554602881514
1,All Population,5,Prevalence,95,United Kingdom,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,14783.930458726629,15874.057029939939,13750.104893338119
1,All Population,5,Prevalence,203,Cabo Verde,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1195100456597501,0.1292621184358825,0.1083133662388336
1,All Population,5,Prevalence,203,Cabo Verde,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,11577.04111948491,12548.481710733919,10480.92040887217
1,All Population,5,Prevalence,89,Netherlands,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2006,0.1669327546904178,0.1775962495962854,0.1564193128908645
1,All Population,5,Prevalence,89,Netherlands,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2006,15885.538546513988,16928.3632089011,14901.687899351378
1,All Population,5,Prevalence,102,United States of America,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2006,0.1690019596680051,0.1801539876600672,0.1589776482483609
1,All Population,5,Prevalence,102,United States of America,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2006,15391.644041812719,16429.38331009944,14484.234095237742
1,All Population,5,Prevalence,83,Iceland,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2006,0.140260798666115,0.1503474627548938,0.1311081394286317
1,All Population,5,Prevalence,83,Iceland,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2006,12977.608219397749,13912.496238721918,12122.38098341401
1,All Population,5,Prevalence,12,Lao People's Democratic Republic,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2006,0.0800401553038457,0.0898854413596962,0.0716504364861002
1,All Population,5,Prevalence,12,Lao People's Democratic Republic,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2006,7880.06334979057,8843.18225300466,7074.819778453099
1,All Population,5,Prevalence,38,Mongolia,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2006,0.1080552189929968,0.1201707151062589,0.0973868667134813
1,All Population,5,Prevalence,38,Mongolia,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2006,10433.84388037257,11604.5183337411,9417.40604570739
1,All Population,5,Prevalence,172,Equatorial Guinea,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1319677649598582,0.1463693971821188,0.1173166676396357
1,All Population,5,Prevalence,172,Equatorial Guinea,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,12983.721165311852,14375.336917450952,11529.17160202706
1,All Population,5,Prevalence,19,Timor-Leste,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2008,0.0859106081578354,0.0959933784901686,0.0768107596134302
1,All Population,5,Prevalence,19,Timor-Leste,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2008,8483.84724356339,9473.50875961638,7588.887514073151
1,All Population,5,Prevalence,196,South Africa,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1119494610206918,0.1208655786943258,0.102496614543907
1,All Population,5,Prevalence,196,South Africa,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,11077.5159311751,11968.327674561451,10145.90389105545
1,All Population,5,Prevalence,30,Vanuatu,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2008,0.0971838461526833,0.1079263402473269,0.0846315032316735
1,All Population,5,Prevalence,30,Vanuatu,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2008,9614.95396820301,10681.64644317523,8374.23910273595
1,All Population,5,Prevalence,178,Eritrea,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1103185414408606,0.1201458153730225,0.1002134147086606
1,All Population,5,Prevalence,178,Eritrea,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,10865.86443254997,11802.224594823669,9869.84216445476
1,All Population,5,Prevalence,131,Nicaragua,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1199010692988737,0.1291363118803167,0.1108192019729508
1,All Population,5,Prevalence,131,Nicaragua,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,11663.40748184827,12558.852380079092,10763.99680568461
1,All Population,5,Prevalence,127,El Salvador,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1148179188295628,0.1234843432100129,0.1059904651953994
1,All Population,5,Prevalence,127,El Salvador,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,11103.38682269621,11955.193707494751,10230.27509274354
1,All Population,5,Prevalence,185,Rwanda,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1045798661521567,0.1134237555762497,0.095008764024135
1,All Population,5,Prevalence,185,Rwanda,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,10321.693906891629,11193.276177195461,9385.01431265122
1,All Population,5,Prevalence,216,Senegal,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1146959118473865,0.1237204484215195,0.1036516912905841
1,All Population,5,Prevalence,216,Senegal,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,11385.613691623881,12287.5624437015,10286.29549703288
1,All Population,5,Prevalence,110,Dominica,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1432208379833029,0.155695503319937,0.129876150646858
1,All Population,5,Prevalence,110,Dominica,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,13857.82102770014,15084.5391193034,12558.75450680285
1,All Population,5,Prevalence,85,Israel,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2006,0.1386875573230976,0.1500563588511913,0.1264262929878708
1,All Population,5,Prevalence,85,Israel,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2006,12895.6022379593,13959.066536983339,11747.51414149579
1,All Population,5,Prevalence,113,Guyana,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2006,0.1401900968177275,0.1526854766264641,0.1269831447012644
1,All Population,5,Prevalence,113,Guyana,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2006,13728.90758450715,14943.43656256985,12458.44276699753
1,All Population,5,Prevalence,165,Pakistan,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1169546998569207,0.1289116113001316,0.1066191549548282
1,All Population,5,Prevalence,165,Pakistan,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,11379.32636673382,12508.274301563119,10326.630873845801
1,All Population,5,Prevalence,209,Guinea-Bissau,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1166003929595524,0.1265530986022056,0.1059443695160671
1,All Population,5,Prevalence,209,Guinea-Bissau,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,11613.13652423099,12618.92718359523,10553.64011485581
1,All Population,5,Prevalence,147,Libya,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2006,0.1355376342142951,0.1448397589088488,0.1253911608879254
1,All Population,5,Prevalence,147,Libya,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2006,13119.89703677956,14043.91088889154,12150.70592565656
1,All Population,5,Prevalence,150,Oman,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.1266171261814767,0.1361840152246604,0.116140402725878
1,All Population,5,Prevalence,150,Oman,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,12336.777701640141,13310.556268597302,11348.340753096869
1,All Population,5,Prevalence,374,Niue,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2007,0.0998599739681036,0.1102587721460481,0.087714353403182
1,All Population,5,Prevalence,374,Niue,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2007,9596.070875083169,10618.47578466486,8424.04155678832
1,All Population,5,Prevalence,15,Myanmar,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2008,0.0836713047715816,0.0921053939880371,0.0759506576878276
